path	inventory_origin	head_presence	surface_kind	disposition	implementation	rationale_and_owner	verification
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-88.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-89.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-9.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-90.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-91.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-92.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-93.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-94.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-95.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-96.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-97.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-98.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Abstract-99.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-1.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-10.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-11.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-12.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-13.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-14.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-15.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-16.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-17.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-18.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-19.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-2.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-20.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-21.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-22.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-23.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-24.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-25.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-26.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-27.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-28.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-29.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-3.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-30.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-31.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
server/packages/happyherd-app/sources/assets/images/brutalist/Bauhaus-32.png	issue-baseline	present	identity-art	keep	retained-source	Retain deterministic avatar artwork; user/session identity is data, not KILV surface paint.	usage-reviewed; rendered-unproved
